16.00,122.00,1.00,1
16.00,414.00,1.00,1
17.00,234.00,2.00,1
17.00,211.00,8.00,1
17.00,242.00,3.00,1
17.00,322.00,1.00,1
17.00,344.00,8.00,1
17.00,113.00,1.00,1
17.00,424.00,2.00,1
17.00,323.00,8.00,1
18.00,234.00,1.00,1
18.00,241.00,8.00,1
18.00,322.00,6.00,1
18.00,114.00,1.00,1
18.00,341.00,2.00,1
18.00,323.00,4.00,1
18.00,143.00,1.00,1
18.00,433.00,7.00,1
18.00,113.00,2.00,1
18.00,423.00,7.00,1
18.00,231.00,7.00,1
18.00,332.00,6.00,1
18.00,314.00,1.00,1
18.00,111.00,9.00,1
18.00,324.00,5.00,1
19.00,211.00,2.00,1
19.00,343.00,1.00,1
19.00,313.00,1.00,1
19.00,123.00,3.00,1
19.00,323.00,4.00,1
19.00,324.00,11.00,1
19.00,113.00,5.00,1
19.00,332.00,4.00,1
19.00,124.00,8.00,1
19.00,221.00,2.00,1
19.00,234.00,1.00,1
19.00,222.00,4.00,1
19.00,143.00,1.00,1
19.00,322.00,1.00,1
19.00,232.00,9.00,1
20.00,132.00,2.00,1
20.00,144.00,2.00,1
20.00,122.00,4.00,1
20.00,111.00,7.00,1
21.00,324.00,1.00,1
21.00,114.00,5.00,1
21.00,333.00,3.00,1
21.00,224.00,2.00,1
21.00,331.00,11.00,1
21.00,123.00,1.00,1
21.00,111.00,9.00,1
21.00,221.00,3.00,1
21.00,243.00,1.00,1
21.00,232.00,1.00,1
22.00,331.00,3.00,1
22.00,111.00,3.00,1
22.00,323.00,8.00,1
22.00,232.00,6.00,1
22.00,123.00,7.00,1
22.00,241.00,1.00,1
22.00,143.00,2.00,1
22.00,324.00,2.00,1
22.00,322.00,2.00,1
22.00,221.00,3.00,1
22.00,114.00,4.00,1
22.00,244.00,10.00,1
22.00,112.00,2.00,1
22.00,332.00,8.00,1
22.00,142.00,2.00,1
23.00,231.00,1.00,1
23.00,324.00,4.00,1
23.00,343.00,5.00,1
23.00,222.00,4.00,1
23.00,243.00,10.00,1
23.00,341.00,1.00,1
23.00,143.00,2.00,1
23.00,142.00,2.00,1
24.00,322.00,7.00,1
24.00,111.00,10.00,1
24.00,221.00,2.00,1
24.00,144.00,10.00,1
24.00,431.00,2.00,1
24.00,112.00,2.00,1
24.00,114.00,1.00,1
24.00,113.00,1.00,1
24.00,141.00,2.00,1
24.00,343.00,6.00,1
24.00,442.00,1.00,1
24.00,341.00,4.00,1
25.00,322.00,1.00,1
25.00,244.00,8.00,1
25.00,341.00,2.00,1
25.00,344.00,3.00,1
25.00,321.00,1.00,1
25.00,332.00,1.00,1
25.00,314.00,1.00,1
25.00,111.00,2.00,1
25.00,232.00,1.00,1
25.00,423.00,5.00,1
25.00,133.00,4.00,1
25.00,113.00,3.00,1
25.00,221.00,2.00,1
25.00,222.00,1.00,1
25.00,114.00,1.00,1
25.00,143.00,7.00,1
25.00,241.00,9.00,1
25.00,123.00,1.00,1
25.00,313.00,5.00,1
25.00,112.00,1.00,1
25.00,444.00,1.00,1
25.00,331.00,4.00,1
25.00,234.00,2.00,1
26.00,143.00,4.00,1
26.00,113.00,1.00,1
26.00,433.00,1.00,1
26.00,311.00,7.00,1
26.00,224.00,6.00,1
26.00,112.00,6.00,1
26.00,231.00,7.00,1
27.00,113.00,5.00,1
27.00,112.00,4.00,1
27.00,331.00,8.00,1
27.00,141.00,2.00,1
27.00,341.00,3.00,1
27.00,321.00,3.00,1
28.00,111.00,4.00,1
28.00,113.00,9.00,1
28.00,223.00,3.00,1
28.00,344.00,7.00,1
28.00,233.00,1.00,1
28.00,341.00,7.00,1
28.00,322.00,1.00,1
28.00,323.00,7.00,1
28.00,414.00,2.00,1
28.00,331.00,1.00,1
28.00,114.00,5.00,1
28.00,423.00,3.00,1
28.00,324.00,2.00,1
28.00,112.00,7.00,1
28.00,413.00,1.00,1
28.00,221.00,4.00,1
28.00,242.00,5.00,1
29.00,123.00,4.00,1
30.00,211.00,10.00,1
30.00,112.00,4.00,1
30.00,244.00,7.00,1
31.00,123.00,3.00,1
31.00,331.00,1.00,1
31.00,222.00,2.00,1
31.00,113.00,1.00,1
31.00,224.00,3.00,1
31.00,234.00,1.00,1
31.00,232.00,6.00,1
31.00,324.00,2.00,1
31.00,111.00,2.00,1
31.00,114.00,6.00,1
31.00,322.00,3.00,1
31.00,142.00,1.00,1
31.00,121.00,5.00,1
31.00,211.00,3.00,1
31.00,112.00,2.00,1
32.00,344.00,5.00,1
32.00,212.00,2.00,1
32.00,232.00,3.00,1
32.00,332.00,2.00,1
32.00,112.00,4.00,1
32.00,222.00,7.00,1
32.00,142.00,2.00,1
32.00,111.00,2.00,1
32.00,113.00,4.00,1
32.00,323.00,5.00,1
33.00,433.00,8.00,1
33.00,113.00,4.00,1
33.00,232.00,2.00,1
33.00,114.00,2.00,1
33.00,112.00,6.00,1
33.00,332.00,8.00,1
33.00,243.00,10.00,1
33.00,233.00,7.00,1
33.00,123.00,3.00,1
33.00,241.00,5.00,1
33.00,323.00,6.00,1
33.00,242.00,3.00,1
34.00,343.00,10.00,1
34.00,112.00,1.00,1
34.00,332.00,3.00,1
34.00,232.00,8.00,1
34.00,143.00,3.00,1
34.00,111.00,9.00,1
34.00,123.00,7.00,1
34.00,113.00,1.00,1
34.00,114.00,1.00,1
34.00,231.00,1.00,1
34.00,234.00,2.00,1
34.00,323.00,6.00,1
35.00,112.00,10.00,1
35.00,113.00,8.00,1
35.00,241.00,1.00,1
35.00,143.00,6.00,1
35.00,333.00,2.00,1
35.00,434.00,5.00,1
35.00,414.00,3.00,1
35.00,144.00,2.00,1
35.00,323.00,11.00,1
35.00,343.00,9.00,1
35.00,321.00,2.00,1
35.00,232.00,1.00,1
35.00,322.00,4.00,1
35.00,422.00,3.00,1
35.00,444.00,1.00,1
35.00,142.00,3.00,1
35.00,114.00,6.00,1
35.00,342.00,1.00,1
36.00,233.00,3.00,1
36.00,422.00,2.00,1
36.00,244.00,5.00,1
36.00,332.00,5.00,1
36.00,143.00,8.00,1
36.00,144.00,6.00,1
36.00,242.00,7.00,1
36.00,323.00,1.00,1
36.00,111.00,1.00,1
36.00,324.00,2.00,1
36.00,241.00,1.00,1
36.00,142.00,6.00,1
36.00,112.00,1.00,1
36.00,211.00,1.00,1
37.00,211.00,5.00,1
37.00,133.00,7.00,1
37.00,143.00,6.00,1
37.00,334.00,8.00,1
37.00,113.00,7.00,1
37.00,331.00,6.00,1
37.00,123.00,1.00,1
37.00,332.00,2.00,1
37.00,322.00,6.00,1
37.00,323.00,9.00,1
37.00,342.00,7.00,1
37.00,222.00,2.00,1
37.00,114.00,8.00,1
37.00,134.00,2.00,1
37.00,142.00,11.00,1
37.00,233.00,3.00,1
37.00,441.00,1.00,1
37.00,241.00,5.00,1
37.00,111.00,6.00,1
37.00,144.00,1.00,1
38.00,123.00,7.00,1
38.00,113.00,5.00,1
38.00,433.00,2.00,1
38.00,114.00,8.00,1
38.00,111.00,6.00,1
38.00,331.00,5.00,1
38.00,332.00,3.00,1
38.00,314.00,6.00,1
38.00,242.00,7.00,1
38.00,134.00,11.00,1
38.00,241.00,11.00,1
38.00,234.00,1.00,1
38.00,343.00,1.00,1
38.00,233.00,3.00,1
38.00,112.00,2.00,1
38.00,344.00,6.00,1
38.00,323.00,2.00,1
38.00,244.00,1.00,1
38.00,131.00,2.00,1
38.00,144.00,5.00,1
38.00,324.00,1.00,1
39.00,123.00,11.00,1
39.00,323.00,4.00,1
39.00,343.00,1.00,1
39.00,111.00,6.00,1
40.00,242.00,3.00,1
40.00,314.00,2.00,1
40.00,113.00,2.00,1
40.00,322.00,4.00,1
41.00,343.00,4.00,1
41.00,324.00,5.00,1
41.00,114.00,2.00,1
41.00,111.00,1.00,1
41.00,233.00,11.00,1
41.00,331.00,4.00,1
41.00,132.00,6.00,1
41.00,222.00,5.00,1
41.00,332.00,5.00,1
41.00,244.00,8.00,1
42.00,221.00,7.00,1
42.00,111.00,5.00,1
42.00,222.00,3.00,1
42.00,344.00,2.00,1
42.00,332.00,5.00,1
42.00,113.00,2.00,1
42.00,211.00,9.00,1
42.00,343.00,6.00,1
42.00,142.00,4.00,1
42.00,331.00,7.00,1
42.00,322.00,11.00,1
42.00,432.00,3.00,1
42.00,223.00,6.00,1
43.00,332.00,1.00,1
44.00,111.00,3.00,1
44.00,344.00,7.00,1
44.00,112.00,5.00,1
45.00,231.00,11.00,1
45.00,343.00,4.00,1
45.00,322.00,8.00,1
45.00,113.00,5.00,1
45.00,344.00,7.00,1
45.00,222.00,5.00,1
45.00,323.00,9.00,1
45.00,313.00,5.00,1
45.00,433.00,8.00,1
45.00,331.00,6.00,1
45.00,144.00,7.00,1
45.00,143.00,8.00,1
46.00,442.00,6.00,1
46.00,143.00,6.00,1
46.00,111.00,6.00,1
46.00,114.00,2.00,1
46.00,221.00,1.00,1
46.00,112.00,6.00,1
46.00,321.00,6.00,1
46.00,323.00,3.00,1
47.00,234.00,4.00,1
47.00,112.00,1.00,1
47.00,143.00,3.00,1
47.00,312.00,6.00,1
47.00,114.00,3.00,1
47.00,434.00,9.00,1
47.00,233.00,3.00,1
47.00,344.00,7.00,1
47.00,331.00,7.00,1
47.00,142.00,8.00,1
47.00,222.00,8.00,1
47.00,224.00,8.00,1
47.00,111.00,2.00,1
47.00,343.00,1.00,1
47.00,322.00,6.00,1
47.00,314.00,1.00,1
47.00,311.00,1.00,1
48.00,112.00,6.00,1
48.00,113.00,4.00,1
48.00,234.00,9.00,1
48.00,431.00,2.00,1
48.00,443.00,1.00,1
48.00,223.00,8.00,1
48.00,144.00,3.00,1
48.00,111.00,1.00,1
48.00,344.00,4.00,1
48.00,211.00,2.00,1
48.00,324.00,1.00,1
48.00,222.00,8.00,1
48.00,143.00,5.00,1
48.00,142.00,1.00,1
48.00,114.00,8.00,1
48.00,322.00,1.00,1
48.00,123.00,10.00,1
48.00,233.00,2.00,1
48.00,124.00,2.00,1
48.00,243.00,3.00,1
48.00,231.00,7.00,1
48.00,131.00,5.00,1
49.00,343.00,6.00,1
49.00,422.00,3.00,1
50.00,111.00,5.00,1
50.00,112.00,3.00,1
50.00,423.00,1.00,1
50.00,233.00,3.00,1
50.00,323.00,2.00,1
50.00,221.00,11.00,1
50.00,232.00,3.00,1
51.00,323.00,6.00,1
51.00,143.00,4.00,1
51.00,221.00,1.00,1
51.00,112.00,4.00,1
51.00,123.00,10.00,1
51.00,144.00,3.00,1
51.00,324.00,1.00,1
51.00,423.00,7.00,1
51.00,142.00,5.00,1
51.00,424.00,9.00,1
51.00,233.00,2.00,1
51.00,114.00,3.00,1
51.00,344.00,4.00,1
51.00,113.00,7.00,1
51.00,322.00,2.00,1
51.00,222.00,9.00,1
51.00,332.00,3.00,1
51.00,331.00,2.00,1
51.00,314.00,7.00,1
51.00,431.00,4.00,1
51.00,141.00,11.00,1
51.00,243.00,4.00,1
52.00,211.00,2.00,1
52.00,331.00,9.00,1
52.00,241.00,6.00,1
52.00,232.00,10.00,1
52.00,142.00,11.00,1
52.00,112.00,1.00,1
52.00,143.00,3.00,1
52.00,324.00,3.00,1
52.00,221.00,2.00,1
52.00,332.00,4.00,1
52.00,343.00,2.00,1
52.00,423.00,11.00,1
53.00,344.00,1.00,1
53.00,113.00,2.00,1
53.00,142.00,2.00,1
53.00,111.00,5.00,1
53.00,343.00,5.00,1
53.00,323.00,5.00,1
53.00,331.00,9.00,1
53.00,114.00,4.00,1
53.00,442.00,6.00,1
53.00,322.00,7.00,1
53.00,144.00,6.00,1
53.00,242.00,2.00,1
53.00,233.00,1.00,1
53.00,123.00,2.00,1
53.00,321.00,6.00,1
53.00,423.00,1.00,1
53.00,341.00,5.00,1
53.00,241.00,1.00,1
53.00,231.00,1.00,1
53.00,324.00,2.00,1
54.00,323.00,2.00,1
54.00,344.00,3.00,1
54.00,142.00,1.00,1
55.00,144.00,11.00,1
55.00,332.00,2.00,1
55.00,322.00,9.00,1
55.00,333.00,1.00,1
55.00,123.00,1.00,1
55.00,233.00,1.00,1
55.00,114.00,1.00,1
55.00,113.00,2.00,1
55.00,323.00,6.00,1
55.00,232.00,10.00,1
55.00,343.00,6.00,1
55.00,311.00,1.00,1
55.00,344.00,3.00,1
56.00,114.00,4.00,1
56.00,331.00,7.00,1
56.00,144.00,2.00,1
56.00,143.00,2.00,1
56.00,111.00,9.00,1
57.00,221.00,4.00,1
57.00,331.00,11.00,1
57.00,132.00,4.00,1
57.00,324.00,4.00,1
57.00,322.00,6.00,1
57.00,311.00,3.00,1
57.00,244.00,7.00,1
57.00,242.00,6.00,1
57.00,111.00,2.00,1
57.00,112.00,4.00,1
57.00,123.00,4.00,1
57.00,113.00,7.00,1
57.00,323.00,1.00,1
57.00,223.00,5.00,1
57.00,343.00,1.00,1
57.00,443.00,2.00,1
57.00,332.00,2.00,1
57.00,143.00,1.00,1
57.00,211.00,7.00,1
57.00,144.00,11.00,1
57.00,433.00,3.00,1
57.00,312.00,1.00,1
58.00,142.00,1.00,1
58.00,221.00,1.00,1
58.00,111.00,1.00,1
58.00,112.00,9.00,1
58.00,323.00,1.00,1
58.00,241.00,2.00,1
58.00,311.00,2.00,1
58.00,234.00,2.00,1
58.00,331.00,2.00,1
58.00,132.00,9.00,1
58.00,344.00,2.00,1
58.00,424.00,6.00,1
58.00,322.00,8.00,1
58.00,141.00,2.00,1
59.00,324.00,4.00,1
59.00,113.00,2.00,1
59.00,221.00,1.00,1
59.00,111.00,3.00,1
59.00,323.00,2.00,1
59.00,444.00,6.00,1
59.00,114.00,11.00,1
59.00,322.00,9.00,1
59.00,231.00,3.00,1
59.00,424.00,8.00,1
59.00,244.00,2.00,1
59.00,232.00,6.00,1
59.00,241.00,1.00,1
59.00,243.00,2.00,1
59.00,222.00,11.00,1
59.00,112.00,6.00,1
59.00,344.00,3.00,1
59.00,123.00,1.00,1
59.00,331.00,1.00,1
59.00,211.00,11.00,1
60.00,143.00,8.00,1
60.00,111.00,4.00,1
60.00,312.00,2.00,1
60.00,221.00,1.00,1
60.00,142.00,3.00,1
60.00,211.00,3.00,1
60.00,114.00,1.00,1
60.00,322.00,1.00,1
60.00,123.00,4.00,1
61.00,233.00,2.00,1
61.00,144.00,5.00,1
61.00,414.00,1.00,1
61.00,114.00,1.00,1
61.00,322.00,4.00,1
61.00,222.00,2.00,1
61.00,242.00,1.00,1
61.00,432.00,3.00,1
61.00,234.00,8.00,1
61.00,331.00,2.00,1
61.00,211.00,7.00,1
61.00,143.00,6.00,1
61.00,123.00,4.00,1
61.00,323.00,5.00,1
61.00,111.00,4.00,1
61.00,343.00,2.00,1
61.00,112.00,6.00,1
61.00,332.00,1.00,1
62.00,111.00,7.00,1
62.00,112.00,4.00,1
62.00,331.00,8.00,1
62.00,132.00,1.00,1
62.00,234.00,5.00,1
62.00,232.00,1.00,1
62.00,114.00,1.00,1
62.00,144.00,2.00,1
62.00,241.00,3.00,1
62.00,231.00,4.00,1
62.00,242.00,11.00,1
62.00,311.00,1.00,1
62.00,332.00,5.00,1
63.00,223.00,2.00,1
63.00,142.00,6.00,1
63.00,211.00,1.00,1
63.00,322.00,2.00,1
63.00,332.00,5.00,1
63.00,112.00,3.00,1
63.00,324.00,10.00,1
63.00,323.00,3.00,1
64.00,123.00,1.00,1
64.00,344.00,2.00,1
64.00,142.00,10.00,1
64.00,324.00,1.00,1
64.00,323.00,7.00,1
65.00,422.00,10.00,1
65.00,111.00,5.00,1
65.00,221.00,4.00,1
65.00,114.00,4.00,1
65.00,331.00,1.00,1
65.00,322.00,1.00,1
65.00,113.00,2.00,1
65.00,232.00,2.00,1
65.00,211.00,7.00,1
65.00,342.00,7.00,1
65.00,431.00,8.00,1
65.00,332.00,4.00,1
66.00,243.00,3.00,1
66.00,113.00,7.00,1
66.00,114.00,2.00,1
66.00,343.00,6.00,1
66.00,222.00,8.00,1
66.00,111.00,3.00,1
66.00,132.00,2.00,1
66.00,232.00,9.00,1
67.00,324.00,4.00,1
67.00,114.00,5.00,1
67.00,111.00,5.00,1
67.00,142.00,5.00,1
67.00,313.00,7.00,1
67.00,131.00,1.00,1
67.00,332.00,3.00,1
67.00,113.00,4.00,1
67.00,233.00,2.00,1
67.00,344.00,4.00,1
67.00,423.00,1.00,1
68.00,332.00,3.00,1
68.00,314.00,6.00,1
68.00,344.00,2.00,1
68.00,322.00,1.00,1
68.00,112.00,2.00,1
68.00,123.00,2.00,1
68.00,114.00,6.00,1
68.00,111.00,3.00,1
68.00,244.00,7.00,1
68.00,331.00,8.00,1
68.00,142.00,9.00,1
68.00,113.00,1.00,1
68.00,323.00,1.00,1
68.00,343.00,2.00,1
69.00,111.00,4.00,1
69.00,332.00,7.00,1
69.00,142.00,2.00,1
69.00,133.00,1.00,1
69.00,113.00,5.00,1
69.00,112.00,4.00,1
69.00,123.00,10.00,1
69.00,234.00,4.00,1
69.00,114.00,5.00,1
69.00,311.00,2.00,1
69.00,422.00,2.00,1
69.00,344.00,2.00,1
69.00,322.00,7.00,1
69.00,442.00,5.00,1
69.00,211.00,7.00,1
70.00,324.00,2.00,1
70.00,322.00,3.00,1
70.00,143.00,4.00,1
70.00,142.00,3.00,1
70.00,321.00,10.00,1
70.00,222.00,4.00,1
70.00,221.00,1.00,1
70.00,111.00,7.00,1
70.00,112.00,3.00,1
70.00,333.00,10.00,1
70.00,434.00,5.00,1
70.00,313.00,5.00,1
70.00,344.00,1.00,1
70.00,231.00,1.00,1
70.00,113.00,1.00,1
71.00,331.00,1.00,1
71.00,133.00,5.00,1
71.00,131.00,3.00,1
71.00,123.00,7.00,1
71.00,323.00,9.00,1
71.00,422.00,3.00,1
71.00,233.00,6.00,1
71.00,211.00,3.00,1
71.00,144.00,5.00,1
71.00,142.00,10.00,1
71.00,112.00,6.00,1
71.00,111.00,3.00,1
71.00,113.00,1.00,1
71.00,332.00,1.00,1
71.00,231.00,7.00,1
71.00,222.00,4.00,1
71.00,143.00,4.00,1
71.00,341.00,1.00,1
72.00,112.00,4.00,1
72.00,123.00,4.00,1
72.00,331.00,1.00,1
72.00,241.00,1.00,1
72.00,323.00,1.00,1
72.00,111.00,4.00,1
72.00,332.00,3.00,1
72.00,223.00,2.00,1
72.00,144.00,6.00,1
72.00,113.00,8.00,1
72.00,322.00,7.00,1
72.00,114.00,2.00,1
72.00,431.00,5.00,1
72.00,424.00,3.00,1
72.00,213.00,2.00,1
72.00,222.00,4.00,1
72.00,244.00,9.00,1
72.00,211.00,4.00,1
72.00,324.00,9.00,1
72.00,342.00,5.00,1
72.00,321.00,7.00,1
73.00,234.00,5.00,1
73.00,332.00,2.00,1
74.00,322.00,3.00,1
74.00,213.00,2.00,1
74.00,114.00,2.00,1
74.00,331.00,5.00,1
74.00,433.00,2.00,1
74.00,311.00,7.00,1
74.00,142.00,1.00,1
74.00,332.00,7.00,1
74.00,222.00,3.00,1
74.00,121.00,2.00,1
74.00,324.00,1.00,1
74.00,111.00,1.00,1
74.00,434.00,3.00,1
74.00,211.00,6.00,1
74.00,431.00,4.00,1
74.00,112.00,2.00,1
74.00,323.00,7.00,1
74.00,314.00,1.00,1
74.00,134.00,3.00,1
74.00,233.00,5.00,1
74.00,123.00,1.00,1
74.00,113.00,6.00,1
75.00,132.00,9.00,1
75.00,243.00,5.00,1
75.00,241.00,3.00,1
75.00,123.00,7.00,1
75.00,213.00,1.00,1
75.00,224.00,4.00,1
75.00,344.00,1.00,1
75.00,221.00,6.00,1
75.00,113.00,3.00,1
75.00,334.00,8.00,1
75.00,343.00,3.00,1
75.00,342.00,5.00,1
75.00,322.00,4.00,1
75.00,144.00,3.00,1
75.00,143.00,6.00,1
75.00,231.00,5.00,1
75.00,323.00,2.00,1
75.00,244.00,1.00,1
76.00,123.00,3.00,1
76.00,324.00,3.00,1
76.00,111.00,1.00,1
76.00,143.00,9.00,1
76.00,112.00,2.00,1
76.00,323.00,1.00,1
76.00,322.00,4.00,1
76.00,343.00,7.00,1
76.00,344.00,1.00,1
76.00,114.00,5.00,1
76.00,314.00,7.00,1
76.00,233.00,3.00,1
76.00,434.00,4.00,1
76.00,211.00,2.00,1
76.00,222.00,3.00,1
77.00,222.00,5.00,1
77.00,243.00,3.00,1
77.00,123.00,2.00,1
77.00,112.00,4.00,1
77.00,332.00,1.00,1
77.00,244.00,8.00,1
77.00,331.00,7.00,1
77.00,221.00,3.00,1
77.00,114.00,5.00,1
77.00,231.00,1.00,1
77.00,142.00,4.00,1
77.00,324.00,1.00,1
77.00,111.00,3.00,1
77.00,422.00,3.00,1
77.00,232.00,3.00,1
77.00,412.00,2.00,1
77.00,343.00,7.00,1
77.00,224.00,6.00,1
77.00,321.00,1.00,1
77.00,121.00,4.00,1
77.00,322.00,7.00,1
77.00,113.00,8.00,1
78.00,221.00,7.00,1
78.00,324.00,1.00,1
78.00,211.00,2.00,1
78.00,341.00,6.00,1
78.00,111.00,7.00,1
78.00,142.00,6.00,1
78.00,113.00,3.00,1
78.00,434.00,1.00,1
78.00,123.00,1.00,1
78.00,323.00,9.00,1
78.00,343.00,1.00,1
78.00,332.00,4.00,1
78.00,232.00,4.00,1
78.00,331.00,1.00,1
78.00,222.00,11.00,1
78.00,422.00,5.00,1
78.00,112.00,1.00,1
78.00,144.00,7.00,1
